Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,SUBTLCD,Lg10WF,Lg10CD
undiminished,3,3,3,3,0.06,0.04,0.6021,0.6021
undiplomatic,3,3,3,3,0.06,0.04,0.6021,0.6021
undirected,2,2,1,1,0.04,0.02,0.4771,0.4771
undischarged,2,2,2,2,0.04,0.02,0.4771,0.4771
undisciplined,20,20,19,19,0.39,0.24,1.3222,1.3222
undisclosed,11,10,10,9,0.22,0.12,1.0792,1.0414
undiscovered,31,25,27,22,0.61,0.30,1.5051,1.4150
undisputed,29,20,24,19,0.57,0.24,1.4771,1.3222
undistinguished,3,3,3,3,0.06,0.04,0.6021,0.6021
undistracted,2,2,2,2,0.04,0.02,0.4771,0.4771
undisturbed,36,34,36,34,0.71,0.41,1.5682,1.5441
undivided,47,43,45,41,0.92,0.51,1.6812,1.6435
undo,223,187,191,166,4.37,2.23,2.3502,2.2742
undoable,2,2,2,2,0.04,0.02,0.4771,0.4771
undocumented,6,6,5,5,0.12,0.07,0.8451,0.8451
undoes,5,3,5,3,0.10,0.04,0.7782,0.6021
undoing,35,34,33,32,0.69,0.41,1.5563,1.5441
undomesticated,3,3,3,3,0.06,0.04,0.6021,0.6021
undone,125,111,124,110,2.45,1.32,2.1004,2.0492
undoubted,2,2,2,2,0.04,0.02,0.4771,0.4771
undoubtedly,171,142,120,105,3.35,1.69,2.2355,2.1553
undramatic,2,2,1,1,0.04,0.02,0.4771,0.4771
undreamed,5,5,5,5,0.10,0.06,0.7782,0.7782
undress,124,100,110,93,2.43,1.19,2.0969,2.0043
undressed,123,106,122,106,2.41,1.26,2.0934,2.0294
undresses,3,3,3,3,0.06,0.04,0.6021,0.6021
undressing,36,34,36,34,0.71,0.41,1.5682,1.5441
undrinkable,4,4,4,4,0.08,0.05,0.6990,0.6990
undue,29,27,28,26,0.57,0.32,1.4771,1.4472
undulating,5,5,4,4,0.10,0.06,0.7782,0.7782
unduly,24,23,23,22,0.47,0.27,1.3979,1.3802
undying,44,42,39,38,0.86,0.50,1.6532,1.6335
undyingly,2,2,2,2,0.04,0.02,0.4771,0.4771
unearth,18,15,18,15,0.35,0.18,1.2788,1.2041
unearthed,26,22,26,22,0.51,0.26,1.4314,1.3617
unearthing,2,2,2,2,0.04,0.02,0.4771,0.4771
unearthly,15,13,15,13,0.29,0.15,1.2041,1.1461
unease,5,4,5,4,0.10,0.05,0.7782,0.6990
uneasiness,9,8,9,8,0.18,0.10,1.0000,0.9542
uneasy,106,97,106,97,2.08,1.16,2.0294,1.9912
uneaten,8,8,8,8,0.16,0.10,0.9542,0.9542
unedited,9,8,9,8,0.18,0.10,1.0000,0.9542
uneducated,24,24,24,24,0.47,0.29,1.3979,1.3979
unelected,2,2,2,2,0.04,0.02,0.4771,0.4771
unembarrassed,2,1,2,1,0.04,0.01,0.4771,0.3010
unemotional,10,10,10,10,0.20,0.12,1.0414,1.0414
unemotionally,3,3,3,3,0.06,0.04,0.6021,0.6021
unemploy,2,2,2,2,0.04,0.02,0.4771,0.4771
unemployable,9,9,9,9,0.18,0.11,1.0000,1.0000
unemployed,186,151,170,143,3.65,1.80,2.2718,2.1818
unemployment,160,119,144,109,3.14,1.42,2.2068,2.0792
unencumbered,4,4,3,3,0.08,0.05,0.6990,0.6990
unending,25,21,19,15,0.49,0.25,1.4150,1.3424
unendurable,9,9,9,9,0.18,0.11,1.0000,1.0000
unenlightened,4,4,2,2,0.08,0.05,0.6990,0.6990
Unenthusiastic,2,2,0,0,0.04,0.02,0.4771,0.4771
unequal,10,10,9,9,0.20,0.12,1.0414,1.0414
unequaled,4,4,4,4,0.08,0.05,0.6990,0.6990
unequalled,3,3,2,2,0.06,0.04,0.6021,0.6021
unequipped,2,2,1,1,0.04,0.02,0.4771,0.4771
unequivocal,9,9,9,9,0.18,0.11,1.0000,1.0000
unequivocally,16,16,15,15,0.31,0.19,1.2304,1.2304
unerring,2,2,2,2,0.04,0.02,0.4771,0.4771
unescorted,17,14,17,14,0.33,0.17,1.2553,1.1761
unessential,2,2,2,2,0.04,0.02,0.4771,0.4771
unethical,90,75,86,73,1.76,0.89,1.9590,1.8808
unethically,3,3,3,3,0.06,0.04,0.6021,0.6021
uneven,39,34,38,34,0.76,0.41,1.6021,1.5441
unevenly,2,2,2,2,0.04,0.02,0.4771,0.4771
uneventful,40,37,32,31,0.78,0.44,1.6128,1.5798
uneventfully,3,3,3,3,0.06,0.04,0.6021,0.6021
unevolved,4,4,4,4,0.08,0.05,0.6990,0.6990
unexamined,7,7,7,7,0.14,0.08,0.9031,0.9031
unexceptional,3,2,3,2,0.06,0.02,0.6021,0.4771
unexciting,2,2,2,2,0.04,0.02,0.4771,0.4771
unexcused,5,3,4,3,0.10,0.04,0.7782,0.6021
unexpected,448,391,431,377,8.78,4.66,2.6522,2.5933
unexpectedly,90,78,84,74,1.76,0.93,1.9590,1.8976
unexplainable,35,30,32,28,0.69,0.36,1.5563,1.4914
unexplainably,2,2,2,2,0.04,0.02,0.4771,0.4771
unexplained,79,64,72,58,1.55,0.76,1.9031,1.8129
unexploded,10,8,9,8,0.20,0.10,1.0414,0.9542
unexplored,23,22,23,22,0.45,0.26,1.3802,1.3617
unexposed,5,5,5,5,0.10,0.06,0.7782,0.7782
unexpressed,5,3,4,3,0.10,0.04,0.7782,0.6021
unexpurgated,2,2,2,2,0.04,0.02,0.4771,0.4771
unfailing,9,9,8,8,0.18,0.11,1.0000,1.0000
unfailingly,2,2,2,2,0.04,0.02,0.4771,0.4771
unfair,502,411,476,403,9.84,4.90,2.7016,2.6149
unfairly,35,32,35,32,0.69,0.38,1.5563,1.5185
unfairness,11,8,11,8,0.22,0.10,1.0792,0.9542
unfaithful,120,104,117,102,2.35,1.24,2.0828,2.0212
unfaithfulness,2,2,2,2,0.04,0.02,0.4771,0.4771
unfamiliar,78,75,74,72,1.53,0.89,1.8976,1.8808
unfashionable,8,8,7,7,0.16,0.10,0.9542,0.9542
unfashionably,2,2,2,2,0.04,0.02,0.4771,0.4771
unfasten,8,7,6,5,0.16,0.08,0.9542,0.9031
unfastened,10,9,10,9,0.20,0.11,1.0414,1.0000
unfathomable,15,15,15,15,0.29,0.18,1.2041,1.2041
unfavorable,14,12,13,11,0.27,0.14,1.1761,1.1139
unfavourable,5,3,5,3,0.10,0.04,0.7782,0.6021
unfazed,3,3,3,3,0.06,0.04,0.6021,0.6021
unfed,4,4,4,4,0.08,0.05,0.6990,0.6990
unfeeling,33,30,33,30,0.65,0.36,1.5315,1.4914
unfeminine,2,2,2,2,0.04,0.02,0.4771,0.4771
unfertilised,2,1,2,1,0.04,0.01,0.4771,0.3010
unfertilized,2,2,2,2,0.04,0.02,0.4771,0.4771
unfettered,18,17,18,17,0.35,0.20,1.2788,1.2553
unfiltered,8,8,5,5,0.16,0.10,0.9542,0.9542
unfinished,179,144,167,134,3.51,1.72,2.2553,2.1614
unfired,2,2,2,2,0.04,0.02,0.4771,0.4771
unfit,79,68,77,67,1.55,0.81,1.9031,1.8388
unfitness,5,5,5,5,0.10,0.06,0.7782,0.7782
unfix,5,3,5,3,0.10,0.04,0.7782,0.6021
unflagging,4,4,4,4,0.08,0.05,0.6990,0.6990
unflappable,7,6,7,6,0.14,0.07,0.9031,0.8451
unflattering,9,8,9,8,0.18,0.10,1.0000,0.9542
unflinching,7,7,6,6,0.14,0.08,0.9031,0.9031
unflinchingly,2,2,2,2,0.04,0.02,0.4771,0.4771
unflushed,3,3,3,3,0.06,0.04,0.6021,0.6021
unfocused,12,12,12,12,0.24,0.14,1.1139,1.1139
unfold,69,60,64,56,1.35,0.72,1.8451,1.7853
unfolded,15,12,15,12,0.29,0.14,1.2041,1.1139
unfolding,25,22,25,22,0.49,0.26,1.4150,1.3617
unfolds,23,23,22,22,0.45,0.27,1.3802,1.3802
unforeseeable,6,6,6,6,0.12,0.07,0.8451,0.8451
unforeseen,29,29,26,26,0.57,0.35,1.4771,1.4771
unforgettable,48,43,41,38,0.94,0.51,1.6902,1.6435
unforgivable,100,84,94,80,1.96,1.00,2.0043,1.9294
unforgivably,3,3,3,3,0.06,0.04,0.6021,0.6021
unforgiven,3,3,3,3,0.06,0.04,0.6021,0.6021
unforgiving,26,26,26,26,0.51,0.31,1.4314,1.4314
unformed,4,3,4,3,0.08,0.04,0.6990,0.6021
unfortunate,604,506,574,486,11.84,6.03,2.7818,2.7050
Unfortunately,1652,1335,547,506,32.39,15.92,3.2183,3.1258
unfortunates,19,18,19,18,0.37,0.21,1.3010,1.2788
unfounded,31,29,30,28,0.61,0.35,1.5051,1.4771
unfreeze,35,29,28,23,0.69,0.35,1.5563,1.4771
unfreezes,4,4,4,4,0.08,0.05,0.6990,0.6990
unfreezing,7,4,7,4,0.14,0.05,0.9031,0.6990
unfriendly,53,50,53,50,1.04,0.60,1.7324,1.7076
unfroze,3,3,3,3,0.06,0.04,0.6021,0.6021
unfrozen,9,4,9,4,0.18,0.05,1.0000,0.6990
unfulfilled,20,17,19,16,0.39,0.20,1.3222,1.2553
unfulfilling,7,7,7,7,0.14,0.08,0.9031,0.9031
unfunny,12,12,12,12,0.24,0.14,1.1139,1.1139
unfurl,4,4,3,3,0.08,0.05,0.6990,0.6990
unfurled,10,10,10,10,0.20,0.12,1.0414,1.0414
unfurls,3,3,3,3,0.06,0.04,0.6021,0.6021
unfurnished,4,3,3,2,0.08,0.04,0.6990,0.6021
Ung,4,2,0,0,0.08,0.02,0.6990,0.4771
ungainly,3,3,3,3,0.06,0.04,0.6021,0.6021
ungallant,2,2,2,2,0.04,0.02,0.4771,0.4771
ungenerous,8,7,8,7,0.16,0.08,0.9542,0.9031
ungentlemanly,4,4,3,3,0.08,0.05,0.6990,0.6990
ungettable,3,2,3,2,0.06,0.02,0.6021,0.4771
unglamorous,2,1,1,1,0.04,0.01,0.4771,0.3010
unglued,25,22,25,22,0.49,0.26,1.4150,1.3617
ungodly,30,29,30,29,0.59,0.35,1.4914,1.4771
ungoverned,3,3,3,3,0.06,0.04,0.6021,0.6021
ungraceful,3,3,3,3,0.06,0.04,0.6021,0.6021
ungracious,5,4,5,4,0.10,0.05,0.7782,0.6990
ungraciously,3,3,3,3,0.06,0.04,0.6021,0.6021
ungraded,3,1,3,1,0.06,0.01,0.6021,0.3010
ungrateful,235,205,215,189,4.61,2.44,2.3729,2.3139
Ungrip,2,1,0,0,0.04,0.01,0.4771,0.3010
ungrounded,4,3,4,3,0.08,0.04,0.6990,0.6021
unguarded,36,34,35,34,0.71,0.41,1.5682,1.5441
unguent,5,3,4,3,0.10,0.04,0.7782,0.6021
unguided,3,3,3,3,0.06,0.04,0.6021,0.6021
unhallowed,3,3,3,3,0.06,0.04,0.6021,0.6021
Unhand,43,33,8,7,0.84,0.39,1.6435,1.5315
unhappier,4,3,4,3,0.08,0.04,0.6990,0.6021
unhappily,32,30,21,20,0.63,0.36,1.5185,1.4914
unhappiness,59,53,57,51,1.16,0.63,1.7782,1.7324
unhappy,843,622,805,606,16.53,7.42,2.9263,2.7945
unharmed,77,69,76,69,1.51,0.82,1.8921,1.8451
unharness,2,2,1,1,0.04,0.02,0.4771,0.4771
unhealthy,83,78,80,76,1.63,0.93,1.9243,1.8976
unheard,76,70,70,67,1.49,0.83,1.8865,1.8513
unheeded,6,6,6,6,0.12,0.07,0.8451,0.8451
unhelpful,9,9,9,9,0.18,0.11,1.0000,1.0000
unhesitatingly,3,3,3,3,0.06,0.04,0.6021,0.6021
unhinged,12,12,12,12,0.24,0.14,1.1139,1.1139
unhip,3,3,3,3,0.06,0.04,0.6021,0.6021
unhitch,7,7,6,6,0.14,0.08,0.9031,0.9031
unhitched,2,2,2,2,0.04,0.02,0.4771,0.4771
unhitching,2,2,2,2,0.04,0.02,0.4771,0.4771
unhittable,2,2,2,2,0.04,0.02,0.4771,0.4771
unholy,68,62,61,57,1.33,0.74,1.8388,1.7993
unhook,44,35,33,26,0.86,0.42,1.6532,1.5563
unhooked,10,9,9,8,0.20,0.11,1.0414,1.0000
unhooking,3,3,3,3,0.06,0.04,0.6021,0.6021
unhooks,2,2,2,2,0.04,0.02,0.4771,0.4771
unhorse,4,4,4,4,0.08,0.05,0.6990,0.6990
unhorsed,2,2,2,2,0.04,0.02,0.4771,0.4771
unhurt,5,4,4,3,0.10,0.05,0.7782,0.6990
unhygienic,3,3,3,3,0.06,0.04,0.6021,0.6021
unhypnotised,2,1,2,1,0.04,0.01,0.4771,0.3010
uni,20,18,11,11,0.39,0.21,1.3222,1.2788
unicorn,126,37,99,33,2.47,0.44,2.1038,1.5798
unicorns,62,23,51,21,1.22,0.27,1.7993,1.3802
unicycle,11,8,10,7,0.22,0.10,1.0792,0.9542
unidentifiable,6,5,6,5,0.12,0.06,0.8451,0.7782
unidentified,187,147,153,122,3.67,1.75,2.2742,2.1703
unification,82,15,66,12,1.61,0.18,1.9191,1.2041
unified,59,41,53,37,1.16,0.49,1.7782,1.6232
unifies,2,1,2,1,0.04,0.01,0.4771,0.3010
uniform,1266,808,1222,791,24.82,9.63,3.1028,2.9079
uniformed,29,26,27,25,0.57,0.31,1.4771,1.4314
uniformity,4,4,4,4,0.08,0.05,0.6990,0.6990
uniformly,6,4,6,4,0.12,0.05,0.8451,0.6990
uniforms,403,282,375,266,7.90,3.36,2.6064,2.4518
unify,14,14,14,14,0.27,0.17,1.1761,1.1761
unifying,9,9,9,9,0.18,0.11,1.0000,1.0000
unilateral,15,15,14,14,0.29,0.18,1.2041,1.2041
unilaterally,15,14,15,14,0.29,0.17,1.2041,1.1761
unimaginable,47,41,45,39,0.92,0.49,1.6812,1.6232
unimaginably,8,7,7,6,0.16,0.08,0.9542,0.9031
unimaginative,15,14,15,14,0.29,0.17,1.2041,1.1761
unimpaired,2,2,2,2,0.04,0.02,0.4771,0.4771
unimpeachable,7,7,6,6,0.14,0.08,0.9031,0.9031
unimpeded,4,4,4,4,0.08,0.05,0.6990,0.6990
unimportance,3,3,3,3,0.06,0.04,0.6021,0.6021
unimportant,125,106,118,102,2.45,1.26,2.1004,2.0294
unimpressed,16,14,14,13,0.31,0.17,1.2304,1.1761
unimpressive,12,12,7,7,0.24,0.14,1.1139,1.1139
uninformed,15,14,15,14,0.29,0.17,1.2041,1.1761
uninhabitable,16,16,15,15,0.31,0.19,1.2304,1.2304
uninhabited,24,20,21,17,0.47,0.24,1.3979,1.3222
uninhibited,12,11,11,10,0.24,0.13,1.1139,1.0792
uninjured,5,5,5,5,0.10,0.06,0.7782,0.7782
uninspected,2,2,2,2,0.04,0.02,0.4771,0.4771
